tstart,alpha,beta,chi,delta,eta,gamma,kappa,lambda,mu,nu,omega,phi,rho,theta
336780768.062,0.000227859315099,0.0886671689564,1.06083002117e-11,5.46695149468e-13,2.06716102233e-06,2.65883705571e-05,0.000267369024059,3.7667753696e-07,0.00905750733718,0.00251343118487,2.25708459394e-13,1.03839536491e-10,0.899236668229,9.63629249524e-07
336781024.062,0.000379662213552,0.0449220850774,4.08758030431e-11,8.55197157304e-14,1.74311979179e-06,4.75879454689e-05,0.00127246018655,2.70659036255e-07,0.0484748471163,0.00479254357534,1.02492883982e-12,1.00940508213e-10,0.900106797354,2.00261013137e-06
336781280.062,0.0003767802156,0.0438708451311,2.83546582067e-11,1.22585179911e-13,2.03500056771e-06,5.11089270429e-05,0.000992790792057,2.52265184613e-07,0.0433762173392,0.00243533140474,7.43297187034e-13,1.47188924245e-10,0.908893735454,9.03294360946e-07
336781536.062,0.000251238497276,0.070952169556,2.06605146399e-11,3.72627217224e-13,2.08895021622e-06,3.47212219706e-05,0.000539019350897,3.62519757471e-07,0.015517250669,0.00295059451049,5.85893921574e-13,1.2622361371e-10,0.909750956851,1.59772518635e-06
336781792.062,0.000237464479526,0.0708718482171,2.1288233181e-11,2.74492066726e-13,1.80173402997e-06,3.8111168916e-05,0.000505386261866,3.37974034515e-07,0.017709920999,0.00343999797768,4.20572815802e-13,1.05245767366e-10,0.907193719299,1.41176199223e-06
358623392.062,3.35540213461e-23,2.10100862617e-06,3.84943072652e-16,0.999928388995,1.04630961398e-25,6.87566771136e-05,5.06974438277e-11,7.51578223722e-07,1.27933934339e-09,1.07311191706e-17,1.65452701258e-10,2.454121162e-10,7.25464421056e-17,8.8496070403e-16
358623648.062,2.18389794936e-22,1.59466475355e-05,6.02463844284e-15,0.99964179318,1.43876909033e-24,0.000321630817546,9.49185090113e-11,2.06116635501e-05,1.4088861422e-08,1.38469548311e-16,2.32764751193e-09,1.17993054938e-09,1.65741190621e-16,4.26782780565e-15
358623904.062,1.00481828876e-20,0.000223610209904,7.15212829401e-15,0.999580447301,7.56337997224e-22,9.80298320461e-05,6.89331342816e-11,9.79005829021e-05,6.49518134825e-09,9.31528706633e-16,2.08950736588e-09,3.42016354423e-09,1.31660691076e-14,7.10784515189e-14
358624160.062,1.19233701364e-18,0.00181681524371,1.28785973303e-14,0.997837353682,1.38067283109e-19,0.000115782864747,4.09967528166e-10,0.00023001457251,1.34625416642e-08,4.75053315009e-15,2.91264945013e-09,1.68505687904e-08,6.88216152008e-13,5.38545958231e-13
358624416.062,9.45061916034e-21,6.66339654748e-05,1.39714694282e-15,0.999874306231,2.25146642777e-22,4.24605933822e-05,4.74012998543e-11,1.65938091523e-05,2.70967916247e-09,1.60552753689e-16,6.14960147989e-10,2.02848867912e-09,6.91752763732e-15,2.35658816558e-14
358624672.062,2.14660384419e-19,0.000265780185304,2.6374681759e-15,0.999672876264,1.78795219129e-20,2.44177479567e-05,9.8783631224e-11,3.69180721377e-05,1.63349924776e-09,9.01153075468e-16,1.09715486265e-09,4.90123537892e-09,7.97604078912e-14,1.54719060565e-13
358624928.062,1.9692711792e-21,1.39745908605e-05,1.74279580715e-15,0.999924420338,1.91363690482e-23,4.58263934159e-05,2.79358751397e-11,1.57742869332e-05,1.7772042202e-09,8.89384726529e-17,1.36147820404e-09,1.22370032402e-09,1.56475447047e-16,3.29879562704e-15
358625184.062,1.46917443047e-20,0.000112313505506,1.83537472644e-14,0.999687241032,7.0264626578e-22,0.000121088466964,9.16492368542e-11,7.93414607121e-05,6.57581909016e-09,2.04523912302e-15,4.90305853776e-09,3.96446678945e-09,3.48345324924e-15,6.62951809976e-14
358625440.062,1.04222797136e-19,0.000989004221843,5.76276330277e-14,0.998403675149,1.86041714893e-20,0.000164810640974,1.45154863359e-10,0.000442483209096,9.99637279183e-09,1.34475736528e-14,7.99909729884e-09,8.63769257003e-09,4.67687257193e-14,5.8633813326e-13
184625152.062,2.87020031813e-08,0.275237050455,1.64016217352e-07,7.6372036315e-06,3.21017770329e-09,3.79050105046e-06,6.36784400974e-08,3.78225488321e-05,2.87786454832e-10,8.04663743142e-05,2.37437397956e-07,1.8181058875e-09,1.48666217441e-08,0.724632718901
184625408.062,1.9284205233e-08,0.19057063193,4.1460177912e-10,4.35087313009e-10,2.58146153596e-09,7.9972514213e-08,7.87403368276e-08,3.11150489508e-07,8.30666584807e-11,0.000232540351453,6.72859061961e-12,8.04371925396e-13,1.49787244673e-05,0.809181356325
184625664.061,8.20129899336e-08,0.251723209315,1.24988632468e-09,3.75480052082e-11,2.89082852972e-09,2.05940226052e-07,1.22323441297e-08,3.35378214373e-08,5.87587026993e-11,0.000420123815202,7.32766151339e-14,3.61773541966e-13,1.96115972528e-05,0.747836717312
184625920.06,4.4047037383e-08,0.132329919425,2.24768921368e-09,1.95598398159e-11,1.42192908373e-09,2.2450614781e-07,8.52442669456e-09,1.34482501186e-08,3.99379492651e-11,0.000506845347873,4.60309079793e-14,2.2757980596e-13,9.86872109753e-06,0.867153072251
184626176.059,1.3195988614e-08,0.127998238308,1.88157228275e-10,1.10035108542e-11,1.40945386263e-09,1.43751098336e-08,4.05207482554e-09,3.98143886059e-08,6.99409696131e-12,0.00030006916826,7.15868732929e-14,3.98612611489e-14,7.84516778718e-06,0.871693774303
184626432.058,2.78014699095e-08,0.107281773451,8.14027981382e-09,8.6109020237e-10,3.31827024287e-10,3.55321679518e-07,4.6791071742e-09,1.25605795316e-07,3.57855058299e-11,4.02978618207e-05,8.28135375093e-12,2.94650441497e-12,1.51189746402e-07,0.892677254709
184626688.057,1.7288066624e-10,0.0230500671283,1.29609331872e-08,6.23635080781e-08,2.00160167075e-12,5.03818887159e-07,2.51542737881e-08,1.15576319013e-06,5.53777040592e-11,2.24066647868e-05,4.52912364618e-09,4.4869688422e-12,1.80503618948e-09,0.976925759577
184626944.056,1.76328429479e-10,0.051163379454,2.9807341555e-10,6.80608386126e-09,1.42142863526e-12,6.21276352336e-08,8.43083923902e-08,4.71052274405e-06,1.214659236e-10,3.03137278387e-05,1.53774327107e-09,2.72381943167e-13,2.02278634645e-08,0.94880142069
184627200.055,1.30446711926e-09,0.0633938930033,2.21469942571e-09,3.52614359633e-10,9.18812219881e-12,1.71296012488e-07,5.70790369784e-09,1.65337017246e-07,3.64949999582e-11,5.83369403319e-05,6.10672788424e-12,2.33812640324e-13,5.24873141018e-08,0.936547371304
152318800.07,0.125837820939,1.927082161e-08,3.03410660032e-06,6.91915182735e-25,0.308153470802,8.62417285689e-07,3.9328356823e-13,3.40265137323e-25,1.48657507415e-16,0.565510920657,8.0516683265e-33,1.54256480161e-15,0.000493867013412,4.79320039633e-09
152319056.069,0.389832173598,4.46685230098e-08,7.76989269182e-06,9.24479074287e-22,0.40202003156,3.21788458285e-06,6.86610109088e-12,4.787112694e-23,1.88905946651e-15,0.208083756334,6.86237672746e-29,1.66727542124e-13,5.2999617873e-05,6.43745085194e-09
152319312.068,0.527135844083,0.000282086737894,2.16160970417e-06,1.03998259465e-08,0.471451093921,4.67879884146e-05,4.84056637067e-08,7.48691087759e-12,5.58191240096e-09,0.000999275928746,1.29059319821e-12,8.11735157037e-06,7.02158005912e-05,4.35218280498e-06
152319568.067,0.483398578856,9.45112803428e-08,3.3926191808e-06,1.57000081652e-22,0.358378941562,2.86302550523e-06,1.61717046453e-12,1.97987751553e-23,1.50505098253e-15,0.15799887659,1.96627013585e-30,5.18028842673e-14,0.00021724695914,5.8748458379e-09
152319824.066,0.242180017972,7.840932105e-10,6.73585890754e-06,2.86215701409e-28,0.191517921649,3.51951349735e-07,1.34301350264e-14,8.97530018938e-29,2.69187802154e-19,0.56626490806,1.80116693423e-37,1.50942529733e-17,3.00632946777e-05,4.28840374179e-10
152320080.065,0.118432294216,2.10837640777e-08,1.81692075291e-06,4.13083264775e-26,0.162111613069,4.30453026796e-07,1.01245748208e-13,5.46090341607e-26,3.04862083659e-17,0.718660325435,1.53212572124e-34,1.44291837654e-16,0.000793489677227,9.14449442911e-09
152320336.064,0.161032613087,3.12785279277e-07,7.10574012457e-07,4.9437246189e-24,0.182119493408,7.64335970705e-07,6.35550549734e-13,1.18645057677e-23,1.34550746143e-15,0.651368171486,4.43663662362e-32,1.73134095797e-15,0.00547788104008,5.32829976362e-08
152320592.063,0.403444612035,2.08623488833e-05,1.27456308992e-06,1.37042543547e-17,0.455380965548,7.03183606292e-06,1.04240554192e-10,2.51993937769e-18,1.96524293679e-12,0.135612811349,3.83966252211e-24,1.7096631518e-11,0.00553131906947,1.12312654551e-06
206570918.062,2.16294203959e-11,0.979565575031,9.58496637737e-11,3.81742351823e-06,1.44058723091e-13,8.23310034696e-08,7.80143996356e-11,0.0201354091078,1.77629805403e-12,3.59743314038e-08,1.67842241171e-08,6.00659335799e-12,1.99160264102e-13,0.000295063144878
206571174.062,5.53563840265e-08,0.948340741164,1.36092162041e-08,1.69068210153e-10,1.38621777867e-10,2.80132582827e-07,2.65998334815e-13,2.63938368676e-07,5.35404244488e-13,5.37242719548e-06,4.68623145948e-15,8.57164640707e-13,5.75293432292e-10,0.051653272488
206571430.061,1.13590813406e-05,0.199704443379,0.0244585830867,0.000266164021695,2.22969284812e-08,0.00303714923236,3.95019497248e-08,0.00123722603204,6.08441080497e-08,0.0236946956616,0.00124030043304,2.38992467681e-06,1.5441943101e-12,0.746347566503
206571686.06,9.84741641035e-08,0.624912749591,6.95529119371e-05,8.00302775077e-05,1.2656207529e-10,0.000867253189991,3.15989633978e-08,0.000495044796168,2.79432085963e-08,0.000409989885436,5.30898939814e-06,4.84571883706e-08,4.79494960501e-11,0.37315986371
133809760.07,4.37124672049e-08,7.98950522727e-12,7.95310021434e-08,0.00340668659067,5.8737665636e-05,2.39291184793e-06,5.66669822362e-12,2.58678471324e-13,4.63848251848e-11,8.28759376364e-13,6.81180368593e-06,0.996525247724,4.98270164068e-16,9.42642081333e-18
133810016.07,5.30279651357e-08,1.73189291071e-11,6.17484064356e-08,0.00561876622252,7.63231726984e-05,2.14724746896e-06,5.62595421805e-12,5.61822206356e-13,4.26500295937e-11,8.75025686963e-13,7.89256136759e-06,0.994294755953,8.63748908236e-16,1.86310886727e-17
133810272.069,4.55970879698e-08,1.70813450689e-11,4.49340737522e-08,0.00797371687303,7.14216602631e-05,2.07963755958e-06,1.21577791698e-11,4.73135232459e-13,5.68506231011e-11,9.82378370184e-13,1.03907974534e-05,0.991942300413,2.04690767663e-15,2.9307237643e-17
133810528.069,4.63000598231e-08,1.9366181509e-11,9.06900748125e-08,0.00370582273154,8.26664969942e-05,3.25737213879e-06,5.72242787316e-12,2.74294918449e-13,8.41924447709e-11,1.54426232302e-12,3.5574902411e-06,0.996204558808,3.1553194106e-15,3.38198256184e-17
261543456.063,1.43365392145e-14,0.00260818078115,2.2276062819e-10,1.94381114779e-10,6.19238675976e-18,8.08220937472e-08,1.65878580089e-08,2.78406477142e-07,1.23492339251e-10,2.46849210815e-05,7.80919530133e-11,5.23001112701e-16,1.09950950984e-10,0.997366757753
261543712.063,4.35113102767e-13,0.0118060851064,2.07337020237e-11,4.32314520626e-11,4.1077755538e-15,3.30122200906e-09,8.73880612182e-09,5.69056925422e-07,6.90374777442e-12,2.75637153431e-05,1.82165168101e-11,4.46515363697e-16,3.2043156943e-09,0.988165766787
261543968.064,1.22143893409e-11,0.0111141425744,8.27140175803e-12,2.15530883639e-15,3.34686361895e-13,7.11906563249e-10,2.63395855731e-11,8.6567728605e-11,1.19720840681e-13,6.53257934525e-05,2.36338711731e-18,5.66441935765e-18,1.59636652879e-06,0.98881893442
451968966.07,3.71315671142e-07,9.89476818784e-05,0.949641461578,0.0040795444105,9.43358452983e-08,0.034579215126,2.8336992405e-12,1.38565246373e-07,8.29392990392e-10,1.09046744105e-06,3.97165984884e-05,0.0115583946316,2.90556037578e-16,1.02445686916e-06
451969222.068,1.28771186768e-07,3.84975633927e-06,0.975920363419,0.00399905708577,3.69458183834e-08,0.00706403567165,1.4386219703e-12,1.60155363545e-08,1.16511725264e-10,2.30480510574e-07,0.000265631767598,0.012746405947,7.39064878794e-18,2.44021853577e-07
451969478.066,1.59080112756e-07,3.13337521127e-06,0.986334874986,0.00205444987332,2.94149983542e-08,0.0043201173821,7.88892691854e-13,1.12436407592e-08,5.99803667391e-11,2.19226377013e-07,0.000178826834742,0.0071078419279,3.74030952531e-18,3.36595291524e-07
451969734.064,2.52353503144e-07,3.53056389483e-06,0.991066150023,0.00107024883396,3.34451202433e-08,0.00307120907665,3.61783694279e-13,1.0923148514e-08,3.43951124354e-11,2.06515274198e-07,9.53622234063e-05,0.00469262855104,2.2448699181e-18,3.67456104128e-07
254306528.063,5.4757496134e-07,3.65981187087e-07,0.99853354729,1.34816337942e-10,8.94617466191e-10,2.01047095095e-05,1.52539918189e-13,1.36809105187e-09,8.57859398638e-11,0.00138037395817,1.03267707441e-06,2.98401876293e-08,3.99607616485e-19,6.39954855157e-05
254306784.063,6.70652485045e-08,9.68585524761e-08,0.998703646414,3.07465447321e-11,3.80857276058e-10,5.34229657668e-06,6.12000534733e-14,5.68247943329e-10,1.89467242417e-11,0.00121752679621,1.24295173936e-06,7.81587531697e-09,1.09455982761e-19,7.20688032882e-05
254307040.064,8.30586008846e-08,1.25041427446e-07,0.998635119017,3.53728555956e-11,4.85493267308e-10,5.23271000759e-06,6.77451697863e-14,5.58001595144e-10,1.65430645326e-11,0.00124001262255,1.15543611267e-06,8.08801728208e-09,1.71847015463e-19,0.000118262930492
254307296.065,9.38435186009e-08,1.41435150623e-07,0.998592172301,7.23387079119e-11,6.88591650894e-10,5.01725173654e-06,1.18103558242e-13,6.84821654657e-10,1.54895971698e-11,0.00120261135649,2.5377793728e-06,1.17130981239e-08,2.54338849296e-19,0.000197412858528
254307552.066,4.71806980157e-08,8.09183092995e-08,0.998987800603,5.04596742099e-11,4.67934825859e-10,2.99404285419e-06,6.76105209946e-14,4.81496971515e-10,6.79078202941e-12,0.000835158057551,2.7760438313e-06,8.02849735421e-09,1.01594840852e-19,0.000171134118058
254307808.067,1.28381184512e-07,1.42186132415e-07,0.999054700486,7.62222872735e-11,5.53072642737e-10,6.34094731521e-06,7.6781244331e-14,6.89288745821e-10,1.65861755714e-11,0.000833253458146,1.7263106918e-06,1.3986669525e-08,1.38925415264e-19,0.000103692908753
254308064.068,2.79068422962e-07,2.18701269656e-07,0.999206873864,1.37003566847e-10,6.41798864771e-10,9.78038618233e-06,8.51675776929e-14,9.77475964195e-10,2.4453089079e-11,0.00069375228482,1.66823719911e-06,2.30390322183e-08,1.46112449497e-19,8.74026378941e-05
254308320.069,9.74476943132e-07,5.0930574721e-07,0.998900377668,1.53346186235e-10,8.98003973665e-10,2.23120971119e-05,1.02984112011e-13,1.4669094143e-09,7.51318933382e-11,0.00100538962272,6.96805641197e-07,3.32593104968e-08,3.33499163645e-19,6.97041714939e-05
254308576.07,7.91830510039e-07,3.05738405638e-07,0.999286464879,8.56648779501e-11,4.58431869126e-10,2.75099200028e-05,3.72014236236e-14,1.40089516348e-09,9.75089172716e-11,0.000672907234488,3.67369692818e-07,3.19992826197e-08,7.15259768618e-20,1.16189865648e-05
110193168.062,1.3814577968e-12,0.0133543773238,1.15712807844e-15,0.00101123298088,1.30187714793e-15,8.06628845208e-05,0.00680405011545,0.943737777163,0.0349537521013,9.87454723478e-10,5.81089187786e-05,3.04227684349e-09,3.44594350851e-08,2.17718841471e-11
110193424.062,3.43806914779e-12,0.0144247720785,3.55234229775e-15,0.000828894358716,1.00993018594e-14,0.00012073528826,0.0972280403698,0.740898296345,0.146242100515,1.40179820051e-08,0.000256594844156,5.05906209583e-09,5.46984240714e-07,1.35465229573e-10
110193680.062,5.08893543221e-09,0.0494169763655,3.370980989e-16,2.67079014969e-05,1.8293984122e-09,5.65386891504e-07,0.183686905755,0.766284019784,0.00044538384495,2.66002598086e-08,0.000115904117183,6.98426543277e-09,2.34962500725e-05,9.2271727694e-11
110193936.062,5.65428246847e-12,0.0232268248532,1.21117641218e-15,0.00069790090053,1.71716177639e-14,7.4104200382e-05,0.0265882610498,0.889627079073,0.0597152153048,2.5823414372e-09,7.01203304094e-05,5.64345217507e-09,4.86013439241e-07,4.28771319703e-11
110194192.062,1.09133686593e-10,0.0114423726371,7.68974984118e-15,8.63623104691e-06,1.23377189646e-13,0.000102992013991,0.322411842287,0.304805348902,0.360905102703,2.74236396257e-09,0.000322326591942,6.61826723722e-09,1.36901766644e-06,1.46534708909e-10
110194448.062,2.69841236127e-11,0.0502332189359,1.07176897119e-15,0.00113885437971,7.05543751191e-13,7.17328159244e-06,0.00667896463051,0.940899982094,0.000962483084212,2.47626487184e-09,7.85797875439e-05,6.02658612372e-09,7.34945966461e-07,3.30428256183e-10
114154624.07,1.12519554261e-10,0.0121997611701,1.99527166108e-11,4.44503157796e-08,2.04268838743e-14,0.00137393761069,0.016187909782,0.0650771270098,0.905076138289,7.75316434609e-05,7.50155322684e-06,1.97587538787e-10,3.92707223846e-08,8.89069098888e-09
114154880.07,5.22474599615e-06,0.527149068533,1.46092240393e-11,2.40844644044e-09,3.08728895192e-08,5.49074881559e-05,0.0485564724589,0.35337365333,0.0690677695178,0.00174747532137,3.52995417475e-06,1.09398541482e-09,4.17315330988e-05,1.32727384675e-07
114155136.069,0.00109425868981,0.88866735286,6.54809624315e-09,6.46725163464e-10,3.98397817995e-05,7.88646069076e-05,0.00118417944536,0.085616719664,0.00380212821201,0.0194973060583,3.16856473901e-06,1.93164921957e-08,1.3762963238e-05,2.39264269183e-06
114155392.069,5.39560592625e-10,0.998691454948,1.37279680525e-18,1.30957459855e-09,1.02215890961e-09,2.42321970423e-11,2.01799350308e-10,0.00130837436311,2.83745297841e-13,9.02854051384e-11,1.24566628319e-14,4.8201398447e-14,1.66709280307e-07,7.920112631e-10
114155648.068,2.72490893576e-12,0.834851084365,1.82978597195e-16,1.38601663125e-08,9.66121693351e-15,2.30340448721e-06,0.000106766998261,0.164905089013,0.000132720904013,3.30506748991e-09,5.10053562398e-10,1.5565991984e-12,2.01713517618e-06,5.01275368157e-10
264651652.063,4.50408157121e-10,0.00159101485382,0.70818819607,4.04711289489e-07,5.7815803102e-13,0.00660398375018,1.99736816444e-10,2.97366849601e-06,1.87214703612e-08,0.0184735995844,1.12109191449e-05,1.42948099146e-08,1.71530161898e-15,0.265128582775
264651908.063,4.62365689674e-10,0.000786845768871,0.809212221996,2.56692118866e-07,7.30956465285e-13,0.0039398465188,1.12875018481e-10,1.88267631418e-06,9.77969303026e-09,0.0141982766711,1.35421856513e-05,1.37449738832e-08,6.59788972543e-16,0.171847103391
537955463.062,7.36652468692e-07,0.705138938095,2.39687817538e-06,5.92137770551e-07,1.03461436483e-08,0.00127659410051,5.34879162647e-07,5.42996388587e-07,5.006901881e-07,0.0141252204636,1.36591869052e-10,6.60340314373e-09,2.51609579239e-05,0.279428765063
537955719.062,1.76821142211e-06,0.813937115517,3.67933496414e-06,1.37068644074e-07,1.33643469126e-08,0.00252172781059,3.53535667017e-07,2.32263412329e-07,8.33524745409e-07,0.0153526569537,2.01900776131e-11,5.73123684843e-09,4.00818651265e-05,0.168141394799
537955975.062,4.23862814348e-07,0.781033951013,5.06663750767e-07,1.02754503929e-07,5.32474367608e-09,0.000476944615017,1.27540017064e-07,1.69952570972e-07,1.57393524128e-07,0.00773555298648,5.1140465307e-12,1.0833002068e-09,5.22468400259e-05,0.210699809965
537956231.062,5.97014233266e-07,0.645822116849,8.8173105306e-07,7.59763120103e-08,9.02740647394e-09,0.000441393869666,1.31013544961e-07,1.18380137648e-07,1.20565770402e-07,0.0121881739569,5.90846795168e-12,1.12144968371e-09,5.17545094486e-05,0.341494625979
310427752.066,5.80898895462e-19,1.53500980521e-08,2.8249711706e-09,0.000394090060838,1.79573467876e-21,0.998616569251,1.75402157826e-07,1.10951411136e-08,0.000987819069201,8.49863947718e-13,1.79109796838e-07,1.13783640837e-06,1.8332743095e-16,7.72295887868e-17
310428008.066,1.48916395564e-18,6.74595691257e-08,3.79091086679e-09,0.00288296406774,8.58412855095e-21,0.996226415928,2.28979807401e-07,4.70429000631e-08,0.00088653960521,1.57262285965e-12,6.63428071462e-07,3.06969578079e-06,7.59476061302e-16,5.56342619993e-16
310428264.066,2.14381881322e-18,3.07643580008e-06,1.07017804341e-09,0.785656365082,3.55578406719e-19,0.21432421281,5.22460737156e-09,4.20651564271e-07,8.40754173756e-06,4.27993306625e-12,7.0494466218e-08,7.44068582524e-06,1.04155162078e-14,9.36271318631e-15
